證券代碼,年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股),外資買賣超(千股),投信買賣超(千股),自營買賣超(千股),外資總投資股率%,投信持股率%,自營持股率%
2330 台積電,11/17/2017,232.04,233.97,232.04,233.01,"18,741","4,661",-51,494,79.6,0.51,0
2330 台積電,11/20/2017,232.53,233.01,229.63,230.11,"19,811","-2,442",4,116,79.59,0.51,0
2330 台積電,11/21/2017,231.56,234.45,231.08,234.45,"22,878","3,519",-3,-12,79.6,0.51,0
2330 台積電,11/22/2017,235.9,235.9,233.49,233.49,"27,251","2,860",14,-306,79.62,0.51,0
2330 台積電,11/23/2017,233.49,234.94,233.01,233.97,"9,562",-219,351,-145,79.62,0.51,0
2330 台積電,11/24/2017,233.49,235.9,233.01,235.42,"11,404","2,343",234,-385,79.63,0.51,0
2330 台積電,11/27/2017,231.56,231.56,228.67,228.67,"32,247","-17,374",-338,-87,79.56,0.51,0
2330 台積電,11/28/2017,226.25,226.74,224.81,225.77,"47,834","-24,625",-352,"1,472",79.47,0.51,0
2330 台積電,11/29/2017,226.74,227.7,226.25,226.25,"26,535","-9,821",-365,352,79.43,0.51,0
2330 台積電,11/30/2017,218.54,222.39,218.05,218.05,"112,262","-39,784",-596,-95,79.28,0.51,0
2330 台積電,12/1/2017,220.46,225.29,219.5,222.88,"38,356","-9,159",129,-955,79.24,0.51,0
2330 台積電,12/4/2017,224.32,226.25,222.88,225.77,"22,939","-1,989",25,-435,79.24,0.51,0
2330 台積電,12/5/2017,222.88,222.88,220.46,221.43,"30,189","-13,315",-94,10,79.19,0.51,0
2330 台積電,12/6/2017,219.98,221.43,218.54,219.02,"34,031","-15,875",7,-468,79.12,0.51,0
2330 台積電,12/7/2017,218.54,218.54,214.68,218.54,"41,619","-15,483",-391,143,79.07,0.51,0
2330 台積電,12/8/2017,222.88,222.88,216.61,219.02,"38,183","-11,543",-177,8,79.03,0.5,0
2330 台積電,12/11/2017,220.46,220.95,219.02,219.5,"20,649","-3,048",-34,151,79.02,0.5,0
2330 台積電,12/12/2017,221.43,221.43,217.09,219.5,"28,188","-5,643",39,-766,78.99,0.5,0
2330 台積電,12/13/2017,219.5,219.98,218.54,219.02,"19,619","-3,452",-208,168,78.98,0.5,0
2330 台積電,12/14/2017,219.98,222.39,219.5,222.39,"17,263","2,822",-58,527,78.99,0.5,0
2330 台積電,12/15/2017,220.46,221.91,218.54,221.91,"42,725","-2,592",271,"-1,042",78.98,0.5,0
2330 台積電,12/18/2017,219.02,219.98,218.54,219.02,"15,702","-5,003",-559,149,78.96,0.5,0
2330 台積電,12/19/2017,218.54,220.46,216.12,217.09,"25,899","-8,080","-1,879",517,78.93,0.5,0
2330 台積電,12/20/2017,217.09,217.57,215.64,216.61,"34,514","-12,377",-858,332,78.88,0.49,0
2330 台積電,12/21/2017,218.54,219.02,216.61,217.09,"20,826","-4,324",-496,-221,78.87,0.49,0
2330 台積電,12/22/2017,217.09,219.5,216.12,219.5,"19,106",607,-57,-58,78.87,0.49,0
2330 台積電,12/25/2017,219.98,221.43,218.54,220.46,"4,579",799,40,-9,78.87,0.49,0
2330 台積電,12/26/2017,220.95,220.95,217.09,218.05,"13,755","-2,424",16,31,78.86,0.49,0
2330 台積電,12/27/2017,217.09,218.05,217.09,217.09,"12,515","-4,265",-435,336,78.84,0.49,0
2330 台積電,12/28/2017,218.54,219.98,217.09,218.05,"24,370","1,498",-620,278,78.85,0.49,0
2330 台積電,12/29/2017,219.5,221.91,218.54,221.43,"25,610","7,354",262,-601,78.88,0.47,0.01
2330 台積電,1/2/2018,223.36,224.32,222.88,224.32,"18,055","9,607",514,53,78.91,0.47,0.01
2330 台積電,1/3/2018,227.7,229.63,227.22,228.67,"31,706","8,839",915,467,78.95,0.47,0.01
2330 台積電,1/4/2018,231.56,231.56,228.18,231.08,"29,179","10,930",47,-30,78.98,0.47,0.01
2330 台積電,1/5/2018,231.56,231.56,229.63,231.56,"23,721","9,299",23,-12,79.02,0.47,0.01
2330 台積電,1/8/2018,233.49,233.97,232.04,233.49,"21,846","10,272",148,45,79.06,0.47,0.01
2330 台積電,1/9/2018,233.49,233.49,231.08,233.49,"19,043","1,562",430,-51,79.05,0.47,0.01
2330 台積電,1/10/2018,233.01,233.49,227.7,228.18,"25,716","-1,139",450,-116,79.05,0.48,0.01
2330 台積電,1/11/2018,226.74,227.7,224.32,226.74,"32,070","-7,078",-168,253,79.01,0.48,0.01
2330 台積電,1/12/2018,226.25,229.63,225.29,228.67,"23,141","-4,055",9,570,79,0.48,0.01
2330 台積電,1/15/2018,231.56,231.56,229.63,231.56,"28,576",527,-205,55,79.01,0.47,0.01
2330 台積電,1/16/2018,231.56,232.04,229.63,232.04,"23,407","4,904",-127,-203,79.03,0.47,0.01
2330 台積電,1/17/2018,232.04,234.45,230.6,233.49,"38,118","15,831",63,"1,735",79.1,0.47,0.02
2330 台積電,1/18/2018,236.38,241.21,236.38,239.76,"50,119","26,345","-1,180",788,79.2,0.47,0.02
2330 台積電,1/19/2018,244.59,246.52,242.66,246.52,"55,061","22,129",-787,132,79.3,0.47,0.02
2330 台積電,1/22/2018,248.45,252.79,247.96,252.3,"45,907","2,908",-738,-557,79.31,0.46,0.02
2330 台積電,1/23/2018,253.27,256.65,253.27,256.65,"34,606","13,446",-24,-804,79.35,0.46,0.02
2330 台積電,1/24/2018,253.75,253.75,247.48,248.93,"42,600",-227,-297,925,79.36,0.46,0.02
2330 台積電,1/25/2018,248.93,254.72,247.48,248.93,"46,214","5,052",39,74,79.38,0.46,0.02
2330 台積電,1/26/2018,247.48,248.45,244.59,246.03,"43,514","2,414","-1,623",622,79.39,0.46,0.02
2330 台積電,1/29/2018,249.89,252.3,246.03,249.41,"31,306","4,095",52,722,79.41,0.46,0.03
2330 台積電,1/30/2018,247,248.45,243.62,244.1,"37,410","-1,508",-141,520,79.39,0.46,0.03
2330 台積電,1/31/2018,244.1,248.45,243.14,246.03,"45,807","1,530",30,"1,963",79.4,0.46,0.04
2330 台積電,2/1/2018,248.45,251.82,247.96,250.37,"30,900","-3,883",110,-653,79.39,0.46,0.03
2330 台積電,2/2/2018,249.89,250.86,246.03,250.37,"25,707","-6,666",-87,-580,79.36,0.46,0.03
2330 台積電,2/5/2018,242.17,245.55,241.69,244.1,"46,554","-21,967",-49,978,79.28,0.46,0.03
2330 台積電,2/6/2018,233.97,234.94,225.77,230.6,"104,448","-39,210",-35,"2,812",79.13,0.46,0.05
2330 台積電,2/7/2018,236.38,236.87,231.08,231.56,"82,299","-24,659",293,"-1,009",79.04,0.46,0.04
2330 台積電,2/8/2018,231.08,233.49,229.63,230.11,"31,192","-7,827",-100,-385,79,0.46,0.04
2330 台積電,2/9/2018,221.91,224.81,220.46,224.32,"65,939","-27,591",508,-329,78.89,0.46,0.04
2330 台積電,2/12/2018,227.22,229.15,226.74,228.18,"42,917","-5,805",-57,-382,78.87,0.46,0.04
2330 台積電,2/21/2018,235.9,235.9,233.49,233.97,"76,396","5,629",204,-190,78.89,0.46,0.04
2330 台積電,2/22/2018,235.42,235.42,230.6,231.08,"45,492",-913,281,-318,78.88,0.46,0.04
2330 台積電,2/23/2018,232.53,236.38,232.53,236.38,"26,985","7,800",366,-84,78.91,0.46,0.04
2330 台積電,2/26/2018,238.31,238.8,236.38,237.83,"36,165","9,602",39,209,78.95,0.46,0.04
2330 台積電,2/27/2018,241.69,241.69,237.35,237.35,"44,699",165,-32,-608,78.94,0.46,0.03
2330 台積電,3/1/2018,235.42,236.38,233.49,234.45,"43,847","1,355",15,56,78.94,0.46,0.03
2330 台積電,3/2/2018,231.56,232.53,230.11,231.56,"35,289","-15,540",24,196,78.89,0.46,0.03
2330 台積電,3/5/2018,233.97,234.45,232.04,233.01,"27,337",-601,-47,-515,78.88,0.46,0.03
2330 台積電,3/6/2018,236.87,241.21,236.87,241.21,"36,945","15,089",-22,-671,78.94,0.46,0.03
2330 台積電,3/7/2018,239.28,239.76,237.35,238.31,"30,391","-3,227",68,-119,78.93,0.46,0.03
2330 台積電,3/8/2018,240.73,242.66,240.24,240.73,"20,645","2,177",-29,514,78.94,0.46,0.03
2330 台積電,3/9/2018,241.21,242.17,239.76,241.69,"22,887","-5,267",1,471,78.91,0.46,0.03
2330 台積電,3/12/2018,243.14,246.03,242.66,245.07,"25,100","3,243",-20,602,78.92,0.46,0.04
2330 台積電,3/13/2018,246.52,249.89,246.03,249.89,"34,264","11,917",49,-36,78.97,0.46,0.04
2330 台積電,3/14/2018,247.48,248.45,246.52,247.96,"24,254","-6,656",16,433,78.95,0.46,0.04
2330 台積電,3/15/2018,248.93,248.93,246.03,246.03,"19,396","-2,642",34,408,78.93,0.46,0.04
2330 台積電,3/16/2018,244.1,247,240.73,246.03,"62,989","1,133",-411,646,78.94,0.46,0.04
2330 台積電,3/19/2018,243.62,246.52,242.17,246.03,"22,440","6,327",-69,-213,78.96,0.46,0.04
2330 台積電,3/20/2018,244.1,245.07,242.66,244.1,"22,335","4,236",-103,-190,78.98,0.46,0.04
2330 台積電,3/21/2018,246.03,246.03,242.17,243.62,"32,977",-126,-28,94,78.98,0.46,0.04
2330 台積電,3/22/2018,245.55,245.55,240.73,242.66,"27,000","1,479",-95,87,78.99,0.46,0.04
2330 台積電,3/23/2018,236.38,238.31,235.42,236.38,"52,974","-1,722",-89,-833,78.98,0.46,0.04
2330 台積電,3/26/2018,233.01,235.9,233.01,234.94,"39,487","-17,921",-72,"1,008",78.91,0.46,0.04
2330 台積電,3/27/2018,239.28,242.17,238.31,242.17,"31,100","3,769",-52,-752,78.92,0.46,0.04
2330 台積電,3/28/2018,238.8,239.28,235.42,236.38,"29,924","-7,071",0,"-1,342",78.89,0.46,0.03
2330 台積電,3/29/2018,234.45,238.31,233.97,235.42,"36,427","-13,119",-29,-47,78.84,0.46,0.03
2330 台積電,3/30/2018,238.8,240.73,237.35,237.35,"16,996","2,538",98,-336,78.85,0.46,0.03
2330 台積電,3/31/2018,238.8,240.24,237.83,238.8,"3,603",-30,-7,-196,78.85,0.46,0.03
2330 台積電,4/2/2018,239.76,240.24,236.38,237.83,"19,029","-2,481",-312,-321,78.85,0.46,0.03
2330 台積電,4/3/2018,234.45,235.9,233.49,235.42,"35,813","-10,818",48,-292,78.81,0.46,0.03
2330 台積電,4/9/2018,239.28,239.28,234.94,236.38,"35,465",678,28,856,78.82,0.46,0.03
2330 台積電,4/10/2018,235.9,240.24,234.94,236.87,"25,268","-1,611",-142,723,78.82,0.46,0.03
2330 台積電,4/11/2018,237.83,239.76,237.83,239.28,"21,777","-1,666",-56,840,78.81,0.46,0.04
2330 台積電,4/12/2018,239.76,239.76,235.42,236.38,"20,476","-8,627",61,963,78.78,0.46,0.04
2330 台積電,4/13/2018,237.35,237.35,235.42,235.9,"19,946","-4,125",-45,124,78.78,0.46,0.04
2330 台積電,4/16/2018,234.45,235.42,233.49,234.94,"21,608","-4,729",-531,-330,78.75,0.46,0.04
2330 台積電,4/17/2018,234.45,234.94,229.15,229.63,"42,756","-11,322",-407,-421,78.71,0.46,0.04
2330 台積電,4/18/2018,231.08,233.01,228.18,229.63,"44,768","-4,555",-78,-261,78.69,0.46,0.04
2330 台積電,4/19/2018,233.49,235.9,232.53,235.9,"33,230","8,301",-296,-44,78.72,0.46,0.04
2330 台積電,4/20/2018,219.98,223.36,219.98,220.95,"129,890","-71,035","-1,040",754,78.45,0.45,0.04
2330 台積電,4/23/2018,218.54,219.5,217.09,218.54,"71,901","-43,923",-108,978,78.29,0.45,0.04
2330 台積電,4/24/2018,217.09,219.5,217.09,219.02,"45,206","-16,153",254,"1,225",78.22,0.45,0.05
2330 台積電,4/25/2018,217.57,218.05,216.12,217.09,"48,975","-18,670",-582,"1,084",78.15,0.45,0.05
2330 台積電,4/26/2018,217.09,217.57,213.23,214.19,"48,176","-15,196",-93,491,78.08,0.45,0.06
2330 台積電,4/27/2018,217.09,217.57,213.23,215.64,"34,443","-6,109",86,"1,372",78.06,0.45,0.06
2330 台積電,4/30/2018,216.61,219.98,214.68,219.02,"28,500","-2,741",110,"1,132",78.02,0.45,0.06
2330 台積電,5/2/2018,219.02,219.5,214.68,215.16,"38,436","-11,566",-95,258,77.97,0.45,0.07
2330 台積電,5/3/2018,213.23,214.68,212.26,212.75,"33,507","-9,538","-1,006",-429,77.93,0.45,0.06
2330 台積電,5/4/2018,213.23,216.12,212.75,215.16,"28,477",949,-389,-228,77.93,0.44,0.06
2330 台積電,5/7/2018,217.09,217.57,213.71,215.64,"23,751","-7,614",-264,-445,77.9,0.44,0.06
2330 台積電,5/8/2018,216.12,220.46,215.64,219.98,"40,324","-5,621",-250,-40,77.88,0.44,0.06
2330 台積電,5/9/2018,220.46,223.84,220.46,221.43,"35,597",-986,-28,-604,77.88,0.44,0.06
2330 台積電,5/10/2018,222.88,223.36,220.95,221.43,"27,530","-6,651",147,-415,77.85,0.44,0.06
2330 台積電,5/11/2018,223.84,225.77,222.39,224.81,"30,693","2,853",-359,-214,77.86,0.44,0.06
2330 台積電,5/14/2018,226.25,226.25,224.32,224.81,"23,577","-2,909",-461,0,77.85,0.44,0.06
2330 台積電,5/15/2018,225.29,225.77,221.43,222.39,"23,771","-5,284",-432,-430,77.84,0.44,0.06
2330 台積電,5/16/2018,221.43,222.39,220.46,222.39,"14,834",650,-224,-222,77.84,0.44,0.05
2330 台積電,5/17/2018,222.88,223.36,218.54,218.54,"27,702","-2,856",-509,-407,77.83,0.44,0.05
2330 台積電,5/18/2018,217.57,219.5,215.64,215.64,"28,187","-2,884","-1,866",55,77.82,0.43,0.05
2330 台積電,5/21/2018,217.09,221.91,217.09,220.95,"16,417","2,954",86,-308,77.83,0.43,0.05
2330 台積電,5/22/2018,221.91,225.29,220.95,220.95,"22,422","4,922",-6,-27,77.85,0.43,0.05
2330 台積電,5/23/2018,223.36,223.36,220.46,220.46,"26,737","2,332",-262,400,77.86,0.43,0.05
2330 台積電,5/24/2018,221.43,221.91,220.46,220.95,"13,450","-1,153",18,666,77.86,0.43,0.06
2330 台積電,5/25/2018,220.46,221.43,219.98,220.46,"16,486","-2,000",-259,238,77.85,0.43,0.06
2330 台積電,5/28/2018,221.43,221.91,218.54,219.02,"17,673","-3,411",-88,478,77.84,0.43,0.06
2330 台積電,5/29/2018,218.54,218.54,215.64,217.09,"25,770","-11,292",-160,-154,77.8,0.43,0.06
2330 台積電,5/30/2018,216.12,216.12,212.75,213.23,"49,667","-13,219","-1,731",-331,77.75,0.42,0.06
2330 台積電,5/31/2018,213.71,216.12,212.75,216.12,"96,587",-160,-830,-804,77.75,0.42,0.05
2330 台積電,6/1/2018,216.61,218.54,216.12,216.12,"36,652",-638,-127,"1,178",77.74,0.42,0.06
2330 台積電,6/4/2018,219.5,220.95,219.02,220.95,"31,257","2,883",-127,"1,090",77.75,0.41,0.06
2330 台積電,6/5/2018,221.91,221.91,218.54,220.95,"27,714",865,-73,-349,77.76,0.41,0.06
2330 台積電,6/6/2018,220.95,221.91,219.02,221.91,"30,375","2,050",-173,663,77.76,0.41,0.06
2330 台積電,6/7/2018,222.88,223.36,219.98,221.91,"25,277","1,233",99,-49,77.75,0.41,0.06
2330 台積電,6/8/2018,220.95,220.95,218.05,219.02,"24,192","-5,715",-336,777,77.7,0.41,0.07
2330 台積電,6/11/2018,218.54,219.02,217.09,218.05,"22,028","-3,145",-739,676,77.65,0.41,0.07
2330 台積電,6/12/2018,217.09,220.95,216.12,220.95,"30,189","-1,648",-326,-313,77.63,0.41,0.07
2330 台積電,6/13/2018,220.95,223.84,219.98,223.84,"36,081","7,264",-478,-269,77.64,0.41,0.07
2330 台積電,6/14/2018,221.91,221.91,218.54,218.54,"36,932","-10,614","-1,211",-591,77.57,0.4,0.06
2330 台積電,6/15/2018,217.09,222.88,216.12,222.88,"49,506","-8,211",-956,-149,77.6,0.4,0.06
2330 台積電,6/19/2018,217.57,218.05,216.12,217.09,"61,142","-22,230",-374,-101,77.48,0.4,0.06
2330 台積電,6/20/2018,216.61,219.5,215.64,218.05,"40,708","-11,340",430,"3,252",77.42,0.4,0.08
2330 台積電,6/21/2018,219.5,219.98,218.05,218.54,"32,572","-17,723",-450,"2,404",77.33,0.4,0.09
2330 台積電,6/22/2018,216.61,219.5,216.12,219.5,"44,211","-12,198",-81,"5,674",77.25,0.4,0.11
2330 台積電,6/25/2018,220,220.5,218,218,"49,058","-11,847",0,"-4,269",77.19,0.4,0.09
2330 台積電,6/26/2018,215.5,216,212.5,214.5,"43,080","-12,349",-532,-652,77.12,0.39,0.09
2330 台積電,6/27/2018,216,216,212.5,213,"40,863","-4,079",-481,-310,77.14,0.39,0.09
2330 台積電,6/28/2018,211,214.5,210,212,"38,816","-3,472",0,"-1,216",77.12,0.39,0.08
2330 台積電,6/29/2018,212,217,212,216.5,"36,848","1,349",-52,-570,77.13,0.61,0.02
2330 台積電,7/2/2018,218.5,219,214,214,"33,496",-722,-166,-94,77.13,0.61,0.02
2330 台積電,7/3/2018,215.5,218,213.5,214.5,"28,663",517,-130,-530,77.13,0.6,0.01
2330 台積電,7/4/2018,217,217.5,215.5,216,"15,359","2,031",-71,287,77.14,0.6,0.02
2330 台積電,7/5/2018,214,215,213,214.5,"18,225","-3,305",84,-171,77.14,0.6,0.02
2330 台積電,7/6/2018,217.5,217.5,215,217,"31,344","-2,453",-120,-230,77.14,0.6,0.01
2330 台積電,7/9/2018,219.5,223,218.5,221.5,"41,165","10,490","1,287",404,77.18,0.61,0.02
2330 台積電,7/10/2018,223,224,222,222,"20,196",112,662,-727,77.18,0.61,0.01
2330 台積電,7/11/2018,220,220,218,220,"19,854","-2,752",491,"-2,320",77.17,0.61,0
2330 台積電,7/12/2018,218,222,218,220.5,"23,806","-2,345",235,114,77.16,0.61,0
2330 台積電,7/13/2018,222.5,224.5,222.5,224.5,"30,419","3,381",119,14,77.19,0.61,0
2330 台積電,7/16/2018,224.5,225,223.5,223.5,"16,107","-2,071",894,"-1,698",77.18,0.62,0
2330 台積電,7/17/2018,222.5,223.5,221,221.5,"22,554","-1,300","1,197",-39,77.18,0.62,0
2330 台積電,7/18/2018,223,224,222,223,"45,802","1,638","1,878",195,77.21,0.63,0
2330 台積電,7/19/2018,225.5,227,224.5,224.5,"43,976","7,754","1,064",278,77.26,0.63,0
2330 台積電,7/20/2018,235,237.5,233,237.5,"103,652","37,402","3,967","-1,551",77.42,0.65,0
2330 台積電,7/23/2018,239,245,238.5,241,"52,269","15,814","1,799","-1,175",77.49,0.66,0
2330 台積電,7/24/2018,240,241.5,238.5,241,"27,468",-590,583,-2,77.48,0.66,0
2330 台積電,7/25/2018,239,241,239,240.5,"21,530","1,662",36,-80,77.48,0.66,0
2330 台積電,7/26/2018,241,242.5,239.5,241,"30,856","-1,111",40,136,77.47,0.66,0
2330 台積電,7/27/2018,242,244.5,241,244.5,"27,129","10,263",-86,-254,77.51,0.66,0
2330 台積電,7/30/2018,244.5,245.5,244,245.5,"22,803","5,880",-38,-526,77.53,0.66,0
2330 台積電,7/31/2018,243.5,246,242,246,"28,202",-93,"1,827","-1,442",77.53,0.67,0
2330 台積電,8/1/2018,247,248,246.5,248,"29,777","4,788",429,-777,77.55,0.67,0
2330 台積電,8/2/2018,249,249.5,243.5,244.5,"22,775",762,387,-253,77.55,0.67,0
2330 台積電,8/3/2018,246,248,245,247,"25,165",852,"1,739",789,77.55,0.68,0
2330 台積電,8/6/2018,245,247,244,245.5,"22,364","-4,801",724,-65,77.53,0.68,0
2330 台積電,8/7/2018,245,245.5,241.5,241.5,"24,352","-5,305",-81,534,77.51,0.68,0
2330 台積電,8/8/2018,245,247.5,244.5,247.5,"24,382","10,694",72,-261,77.55,0.68,0
2330 台積電,8/9/2018,247,248,246,247,"15,128","2,746","1,083",-168,77.56,0.68,0
2330 台積電,8/10/2018,246.5,247,244.5,245,"16,125",-569,276,94,77.56,0.68,0
2330 台積電,8/13/2018,241.5,243,239,240.5,"17,881","-5,445",-9,-681,77.54,0.68,0
2330 台積電,8/14/2018,245,245,242.5,243.5,"17,488",952,130,-362,77.54,0.68,0
2330 台積電,8/15/2018,244.5,244.5,239.5,241.5,"19,236","2,759",-398,"-2,145",77.55,0.68,0
2330 台積電,8/16/2018,238,241.5,238,239,"19,155","-2,205",-11,554,77.54,0.68,0
2330 台積電,8/17/2018,239.5,241,239,239.5,"19,634","1,050",42,-597,77.55,0.68,0
2330 台積電,8/20/2018,239.5,240,238,239.5,"17,014",337,-221,225,77.55,0.68,0
2330 台積電,8/21/2018,239,241,238.5,241,"13,871","-2,154",164,185,77.54,0.68,0
2330 台積電,8/22/2018,241.5,242.5,240.5,242,"12,679",-556,62,"-1,102",77.55,0.68,0
2330 台積電,8/23/2018,243,244.5,243,244.5,"17,216","3,105",543,125,77.59,0.68,0
2330 台積電,8/24/2018,245.5,246,243,243.5,"15,446",-961,202,-528,77.59,0.69,0
2330 台積電,8/27/2018,246,246.5,244.5,245,"15,579","6,402",44,732,77.62,0.69,0
2330 台積電,8/28/2018,248.5,250,248,249.5,"40,410","17,316",362,174,77.69,0.69,0
2330 台積電,8/29/2018,253.5,259,253.5,259,"57,633","27,216","1,054",-823,77.79,0.69,0
2330 台積電,8/30/2018,264.5,268,262.5,263.5,"52,622","17,288",641,"-1,113",77.85,0.69,0
2330 台積電,8/31/2018,257.5,259,254,256,"70,000","-2,169",52,"1,052",77.84,0.69,0
2330 台積電,9/3/2018,259,260,256.5,257,"34,510","8,344",55,"-1,389",77.87,0.69,0
2330 台積電,9/4/2018,258.5,259.5,255.5,257.5,"41,455","1,092",107,299,77.88,0.69,0
2330 台積電,9/5/2018,260,264.5,259,264,"52,706","10,054",210,"-2,061",77.92,0.7,0
2330 台積電,9/6/2018,268,268,261,261,"39,779","2,227",181,-487,77.92,0.7,0
2330 台積電,9/7/2018,263,264,260.5,264,"44,746","11,807",89,"-1,350",78,0.7,0
2330 台積電,9/10/2018,266.5,266.5,262.5,264.5,"62,851","13,894",-354,-890,78.05,0.69,0
2330 台積電,9/11/2018,263,263.5,258,260,"44,981",742,317,"1,538",78.05,0.7,0
2330 台積電,9/12/2018,261,262,258,260.5,"38,415","7,626",-191,"1,441",78.08,0.7,0
2330 台積電,9/13/2018,260,260,253.5,255,"37,959","-6,887",404,"1,631",78.05,0.7,0
2330 台積電,9/14/2018,257,261.5,257,261,"40,034","12,051",382,523,78.1,0.7,0
2330 台積電,9/17/2018,262.5,262.5,257,258,"25,041","2,614",856,674,78.11,0.7,0
2330 台積電,9/18/2018,256.5,257,254,254.5,"34,381","5,339",722,17,78.13,0.7,0
2330 台積電,9/19/2018,258,260,257,258,"69,978","18,000",165,538,78.2,0.71,0
2330 台積電,9/20/2018,261.5,261.5,257.5,260,"35,577","13,889",565,-501,78.3,0.71,0
2330 台積電,9/21/2018,261.5,261.5,258,261.5,"36,500","6,299",-59,180,78.33,0.71,0
2330 台積電,9/25/2018,261.5,264,260.5,263.5,"24,978","5,016",66,486,78.34,0.71,0
2330 台積電,9/26/2018,263,263.5,261,263.5,"25,061",716,22,-242,78.35,0.71,0
2330 台積電,9/27/2018,264,266,262,265,"38,495","14,343",150,-367,78.4,0.71,0
2330 台積電,9/28/2018,266,266,260,262.5,"39,645",675,61,"-1,022",78.41,0.51,0
2330 台積電,10/1/2018,262,264,261,263,"22,409","-1,552",-849,-2,78.4,0.5,0
2330 台積電,10/2/2018,262,263,257,257.5,"38,391","-19,785","-1,151",313,78.32,0.5,0
2330 台積電,10/3/2018,257.5,260,257,260,"25,228","4,649","-1,180","-1,496",78.34,0.5,0
2330 台積電,10/4/2018,257,257.5,254,254,"38,009","-15,347",-116,-421,78.28,0.5,0
2330 台積電,10/5/2018,250,253,248.5,250,"40,396","-9,140",-919,262,78.25,0.49,0
2330 台積電,10/8/2018,245.5,246.5,241,243.5,"51,083","-23,765",-853,"1,401",78.15,0.49,0
2330 台積電,10/9/2018,243.5,245,242,244,"28,933","-8,147",-185,432,78.12,0.49,0
2330 台積電,10/11/2018,233.5,233.5,227,227.5,"96,033","-37,208",-625,-446,77.98,0.49,0
2330 台積電,10/12/2018,231,237,229,237,"54,439","-3,535",-584,"1,074",77.94,0.48,0
2330 台積電,10/15/2018,234,234,230.5,230.5,"46,471","-22,616",182,259,77.85,0.48,0
2330 台積電,10/16/2018,229.5,237,229,237,"39,129","-2,356",-423,-993,77.83,0.48,0
2330 台積電,10/17/2018,241.5,243,238,238.5,"42,887","-2,108",273,"-1,733",77.81,0.48,0
2330 台積電,10/18/2018,238,239,235.5,236.5,"27,793","-1,985",-201,-548,77.77,0.48,0
2330 台積電,10/19/2018,231,236.5,230,236,"29,648","-6,880",621,-87,77.74,0.48,0
2330 台積電,10/22/2018,232.5,238,231.5,237,"29,275","-5,429",651,-275,77.72,0.49,0
2330 台積電,10/23/2018,232,234,230,230,"36,757","-11,241",198,-13,77.68,0.49,0
2330 台積電,10/24/2018,230,231,227,229.5,"45,480","-16,124","-1,042",-859,77.61,0.48,0
2330 台積電,10/25/2018,220.5,222,219.5,219.5,"75,524","-28,610",-2,-991,77.5,0.48,0
2330 台積電,10/26/2018,223,224,217,221,"54,073","2,321",43,107,77.51,0.48,0
2330 台積電,10/29/2018,223,224,221,222.5,"18,463",-217,-93,619,77.5,0.48,0
2330 台積電,10/30/2018,221,225,220.5,223,"29,085",400,147,62,77.5,0.48,0
2330 台積電,10/31/2018,228,234,228,234,"59,933","8,159",777,-158,77.53,0.49,0
2330 台積電,11/1/2018,236,237,233,235.5,"44,514","3,127",3,-358,77.55,0.49,0
2330 台積電,11/2/2018,236.5,236.5,233.5,236.5,"30,785","-1,086",154,126,77.54,0.49,0
